,date,spot_volume_daily_sum,spot_selling_volume_sum,spot_buying_volume_sum,AGG_Volume
1207,2022-07-19 00:00:00+00:00,12661972211.711954,6301235417.324072,6360736794.387881,94843846.70572281
1208,2022-07-20 00:00:00+00:00,12003773425.819733,5993047868.518391,6010725557.301341,101523953.50284576
1209,2022-07-21 00:00:00+00:00,8850153203.302368,4428247858.825838,4421905344.476531,54506463.86175156
1210,2022-07-22 00:00:00+00:00,8075817914.027183,4077080773.154381,3998737140.8728023,50600358.40034485
1211,2022-07-23 00:00:00+00:00,5537411262.68145,2766702703.253017,2770708559.4284334,
1212,2022-07-24 00:00:00+00:00,5270505554.918373,2608022542.7819576,2662483012.136415,
1213,2022-07-25 00:00:00+00:00,8681895304.055576,4698705500.643905,3983189803.411672,51525696.85707092
1214,2022-07-26 00:00:00+00:00,7051466003.900439,3569212556.362327,3482253447.5381126,49160800.0
1215,2022-07-27 00:00:00+00:00,9276896747.220856,4582870442.487744,4694026304.733111,52259673.318862915
1216,2022-07-28 00:00:00+00:00,10712695405.046515,5324816379.350055,5387879025.696459,80678165.58494568
1217,2022-07-29 00:00:00+00:00,9531401032.611744,4749642013.543554,4781759019.068191,57304120.73850632
1218,2022-07-30 00:00:00+00:00,6971541119.904944,3480497893.921475,3491043225.98347,
1219,2022-07-31 00:00:00+00:00,5285027452.365165,2643843798.359626,2641183654.005539,
1220,2022-08-01 00:00:00+00:00,6058862634.909593,3052473016.286956,3006389618.6226373,35547736.09542847
1221,2022-08-02 00:00:00+00:00,6882590631.155829,3489839673.024115,3392750958.131714,41255292.88787842
1222,2022-08-03 00:00:00+00:00,6709368277.220447,3382645819.2453814,3326722457.9750657,64783886.042404175
1223,2022-08-04 00:00:00+00:00,6398795676.279861,3241064529.251484,3157731147.028377,37445633.38737488
1224,2022-08-05 00:00:00+00:00,7877558285.838426,3903689262.651066,3973869023.18736,40157058.70819092
1225,2022-08-06 00:00:00+00:00,3292641767.2518682,1676714449.2885048,1615927317.9633636,
1226,2022-08-07 00:00:00+00:00,3501185519.2755475,1747483317.5961075,1753702201.67944,
1227,2022-08-08 00:00:00+00:00,7654448169.38061,3793394083.31665,3861054086.063961,59503229.34932709
1228,2022-08-09 00:00:00+00:00,6387559309.405242,3253163969.493576,3134395339.911666,46152471.226882935
1229,2022-08-10 00:00:00+00:00,9552453715.871536,4753622766.704803,4798830949.166732,58197392.14839935
1230,2022-08-11 00:00:00+00:00,11225302699.860493,5620831760.081073,5604470939.77942,63762073.28186035
1231,2022-08-12 00:00:00+00:00,7555956548.071949,3757145152.490595,3798811395.581354,47547280.834198
1232,2022-08-13 00:00:00+00:00,6692437480.057167,3341148188.8832335,3351289291.173934,
1233,2022-08-14 00:00:00+00:00,6756482861.627051,3386628946.636961,3369853914.9900904,
1234,2022-08-15 00:00:00+00:00,10952927784.767233,5509975302.630742,5442952482.136491,36541585.01815796
1235,2022-08-16 00:00:00+00:00,8035552479.67169,4041701552.2495246,3993850927.4221654,28823741.190433502
1236,2022-08-17 00:00:00+00:00,9564050897.92689,4793020990.851793,4771029907.075097,44479460.64577103
1237,2022-08-18 00:00:00+00:00,6002590889.301924,3000829529.567099,3001761359.7348247,30971271.020889282
1238,2022-08-19 00:00:00+00:00,12827631412.557127,6527653618.17294,6299977794.384186,52635619.09008026
1239,2022-08-20 00:00:00+00:00,7185472257.183856,3575728185.2208977,3609744071.9629583,
1240,2022-08-21 00:00:00+00:00,6209178688.660297,3044810249.6097083,3164368439.0505896,
1241,2022-08-22 00:00:00+00:00,8799836678.098167,4416531897.3226795,4383304780.775488,31347148.983478546
1242,2022-08-23 00:00:00+00:00,8010294373.285601,3986061242.074521,4024233131.211079,26880050.469493866
1243,2022-08-24 00:00:00+00:00,7173201093.362763,3599375249.0150347,3573825844.347729,21507534.241485596
1244,2022-08-25 00:00:00+00:00,6479929621.371345,3246045182.7598124,3233884438.611532,17196219.5104599
1245,2022-08-26 00:00:00+00:00,11453780931.80689,5802005845.323913,5651775086.482978,36055348.278808594
1246,2022-08-27 00:00:00+00:00,6033068586.342276,3028853367.7862706,3004215218.556005,
1247,2022-08-28 00:00:00+00:00,4989640357.636622,2514733810.3508477,2474906547.2857747,
1248,2022-08-29 00:00:00+00:00,8000753729.414052,3963339768.0394564,4037413961.374596,33572494.40689087
1249,2022-08-30 00:00:00+00:00,9975380214.351036,5013256532.828729,4962123681.522307,31684184.391784668
1250,2022-08-31 00:00:00+00:00,9930288662.661268,4898344448.342397,5031944214.318871,29659607.90977478
1251,2022-09-01 00:00:00+00:00,8563507557.246579,4322149532.507443,4241358024.7391353,39605455.13877869
1252,2022-09-02 00:00:00+00:00,8527375999.42874,4282190792.395556,4245185207.033183,30425088.28125
1253,2022-09-03 00:00:00+00:00,4649322236.804644,2371220091.9751997,2278102144.829444,
1254,2022-09-04 00:00:00+00:00,4887261130.1556,2443127101.9529285,2444134028.202671,
1255,2022-09-05 00:00:00+00:00,7057970813.00191,3546962065.855385,3511008747.146526,
1256,2022-09-06 00:00:00+00:00,12348844107.429256,6326662417.737772,6022181689.691485,58096041.323661804
1257,2022-09-07 00:00:00+00:00,9913940375.587782,4955267460.630492,4958672914.957289,53732071.34628296
1258,2022-09-08 00:00:00+00:00,8741541922.82742,4379676880.390805,4361865042.436614,26971391.235351562
1259,2022-09-09 00:00:00+00:00,15889858358.428679,7808739939.261955,8081118419.166722,54703839.224243164
1260,2022-09-10 00:00:00+00:00,10830602346.280565,5399985179.269727,5430617167.010839,
1261,2022-09-11 00:00:00+00:00,10298132086.830456,5177546630.886536,5120585455.94392,
1262,2022-09-12 00:00:00+00:00,15780707150.217896,7836969542.54069,7943737607.677204,51095648.62251282
1263,2022-09-13 00:00:00+00:00,17839444724.0176,9035408599.617605,8804036124.399994,39097353.820991516
1264,2022-09-14 00:00:00+00:00,12052655596.326017,6050935574.869913,6001720021.456103,33027155.08260727
1265,2022-09-15 00:00:00+00:00,11166009552.762762,5671813490.601472,5494196062.161291,25837130.814552307
1266,2022-09-16 00:00:00+00:00,9944235234.883345,4981367320.651911,4962867914.231434,33587126.71661377
1267,2022-09-17 00:00:00+00:00,6373090741.804763,3164635235.3977904,3208455506.406972,
1268,2022-09-18 00:00:00+00:00,8916084844.333342,4554174204.793451,4361910639.539891,
1269,2022-09-19 00:00:00+00:00,13294198553.750671,6698088869.866078,6596109683.884593,49948626.63040161
1270,2022-09-20 00:00:00+00:00,11172383280.847832,5667518748.3335495,5504864532.514283,20315217.73414612
1271,2022-09-21 00:00:00+00:00,14776790036.627579,7501623541.055939,7275166495.571639,29547605.613327026
1272,2022-09-22 00:00:00+00:00,16489904357.93845,8217465078.490696,8272439279.447754,32294391.370391846
1273,2022-09-23 00:00:00+00:00,13198475135.567919,6610081773.103976,6588393362.4639435,45474088.76037598
1274,2022-09-24 00:00:00+00:00,7800116208.279773,3916194302.1803656,3883921906.0994067,
1275,2022-09-25 00:00:00+00:00,6806042483.62307,3441444898.9705167,3364597584.652553,
1276,2022-09-26 00:00:00+00:00,15514519539.142204,7748991014.70829,7765528524.433913,25157093.758296967
1277,2022-09-27 00:00:00+00:00,22622550401.94651,11347083234.010576,11275467167.935934,38143470.84722519
1278,2022-09-28 00:00:00+00:00,20066442857.74843,10009775540.349506,10056667317.398922,34885824.91149902
1279,2022-09-29 00:00:00+00:00,13312519576.082855,6668524044.237338,6643995531.845517,28984405.80482483
1280,2022-09-30 00:00:00+00:00,14548086319.02574,7313787259.100643,7234299059.9250965,31379781.580352783
1281,2022-10-01 00:00:00+00:00,5061383898.763715,2547713919.1161118,2513669979.647603,
1282,2022-10-02 00:00:00+00:00,6296142247.004362,3185828325.076079,3110313921.928283,
1283,2022-10-03 00:00:00+00:00,9889162635.69684,4912062928.929139,4977099706.7677,36149497.52693176
1284,2022-10-04 00:00:00+00:00,11937078864.31293,5869438684.306931,6067640180.006,44494121.40274048
1285,2022-10-05 00:00:00+00:00,11284209425.515387,5668237568.902785,5615971856.612601,44348611.153411865
1286,2022-10-06 00:00:00+00:00,12234896996.562532,6149974381.463272,6084922615.099261,23982454.617214203
1287,2022-10-07 00:00:00+00:00,8889907678.400444,4562076785.953759,4327830892.446686,31234066.04976654
1288,2022-10-08 00:00:00+00:00,3652754359.842085,1878710344.440397,1774044015.4016876,
1289,2022-10-09 00:00:00+00:00,4060010935.3471465,2026821622.9781363,2033189312.36901,
1290,2022-10-10 00:00:00+00:00,7702827649.578489,3918325873.6870594,3784501775.89143,26843035.819244385
1291,2022-10-11 00:00:00+00:00,8922381766.966629,4467578961.805618,4454802805.161011,21702851.70326233
1292,2022-10-12 00:00:00+00:00,8075496383.5005865,4020775676.412593,4054720707.0879936,16632277.056598663
1293,2022-10-13 00:00:00+00:00,14681106877.18705,7391836580.142271,7289270297.044779,50225625.0
1294,2022-10-14 00:00:00+00:00,13071364534.171232,6583862823.542091,6487501710.629141,28928951.60446167
1295,2022-10-15 00:00:00+00:00,3906345046.642884,1979785662.3050678,1926559384.3378158,
1296,2022-10-16 00:00:00+00:00,4483881947.4457245,2220569554.1484485,2263312393.297276,
1297,2022-10-17 00:00:00+00:00,8326931483.414126,4150779582.25963,4176151901.154496,24302076.08089447
1298,2022-10-18 00:00:00+00:00,10121734908.55007,5106546917.717314,5015187990.832756,31301557.161331177
1299,2022-10-19 00:00:00+00:00,7228930377.628103,3653371263.594048,3575559114.0340557,15435000.0
1300,2022-10-20 00:00:00+00:00,8647265530.474762,4371246300.588841,4276019229.8859196,26190354.063796997
1301,2022-10-21 00:00:00+00:00,9629233040.614632,4850895095.635561,4778337944.979071,38272988.25569153
1302,2022-10-22 00:00:00+00:00,3473173740.8930163,1749887458.0480862,1723286282.8449302,
1303,2022-10-23 00:00:00+00:00,5602662260.981792,2759792846.2888412,2842869414.692951,
1304,2022-10-24 00:00:00+00:00,9154687860.304136,4659836689.887255,4494851170.4168825,26441415.436649323
1305,2022-10-25 00:00:00+00:00,12863380198.580133,6391309347.5753,6472070851.004834,52847835.15481949
1306,2022-10-26 00:00:00+00:00,15594528062.777773,7752887023.570181,7841641039.207592,87061579.18319702
1307,2022-10-27 00:00:00+00:00,12934601142.554735,6534922319.420839,6399678823.133896,32135533.99105072
1308,2022-10-28 00:00:00+00:00,11135355841.107082,5575975901.094417,5559379940.012666,50846167.769145966
1309,2022-10-29 00:00:00+00:00,9564727802.039927,4744311752.154751,4820416049.885176,
1310,2022-10-30 00:00:00+00:00,6907592056.227263,3481079348.849159,3426512707.3781047,
1311,2022-10-31 00:00:00+00:00,10635105947.933977,5349846457.9585705,5285259489.975407,36955200.0
1312,2022-11-01 00:00:00+00:00,9715068695.589901,4882762109.596005,4832306585.993895,29575754.343509674
1313,2022-11-02 00:00:00+00:00,13641389084.5003,6897801362.8068285,6743587721.693471,33860879.890441895
1314,2022-11-03 00:00:00+00:00,10624127922.072445,5334099817.3813,5290028104.691146,35644391.079711914
1315,2022-11-04 00:00:00+00:00,16295473637.829565,8125886988.78402,8169586649.045544,60865616.5599823
1316,2022-11-05 00:00:00+00:00,8685283875.941498,4342517535.283021,4342766340.658478,
1317,2022-11-06 00:00:00+00:00,7725248568.8576355,3917345082.2967043,3807903486.560931,
1318,2022-11-07 00:00:00+00:00,13310591285.152586,6777165169.182997,6533426115.969589,40156183.39719772
1319,2022-11-08 00:00:00+00:00,30228657587.224674,15381378475.586304,14847279111.63837,138191911.29665375
1320,2022-11-09 00:00:00+00:00,25253955529.618248,12961353378.619308,12292602150.99894,152254191.46375656
1321,2022-11-10 00:00:00+00:00,20593790560.623707,10325482840.824436,10268307719.799273,103001200.92830658
1322,2022-11-11 00:00:00+00:00,13385018839.559727,6673056746.593929,6711962092.965796,129572071.32825851
1323,2022-11-12 00:00:00+00:00,5456138823.507459,2749604268.0324416,2706534555.475017,
1324,2022-11-13 00:00:00+00:00,5800469154.097155,2933098974.4716125,2867370179.6255426,
1325,2022-11-14 00:00:00+00:00,11972009305.499004,6002636056.020673,5969373249.478332,88633902.74486542
1326,2022-11-15 00:00:00+00:00,9624842910.021305,4822532869.11705,4802310040.904256,61055633.92486572
1327,2022-11-16 00:00:00+00:00,9345096216.91309,4717180771.062286,4627915445.850804,107315237.77513504
1328,2022-11-17 00:00:00+00:00,6767638402.571059,3399014364.44815,3368624038.122909,61148500.0
1329,2022-11-18 00:00:00+00:00,6643217484.97894,3338463184.306242,3304754300.672698,106600279.87003326
1330,2022-11-19 00:00:00+00:00,3192987163.9276834,1593552902.8866847,1599434261.0409987,
1331,2022-11-20 00:00:00+00:00,4862834185.192644,2487095002.0712466,2375739183.1213975,
1332,2022-11-21 00:00:00+00:00,10108657591.69372,5124650480.727949,4984007110.965772,134405095.66545486
1333,2022-11-22 00:00:00+00:00,7771516582.979752,3895584169.660298,3875932413.3194532,110735463.60168457
1334,2022-11-23 00:00:00+00:00,8267383214.13125,4087778543.999651,4179604670.131599,47483732.64503479
1335,2022-11-24 00:00:00+00:00,6345309485.187497,3150580251.877297,3194729233.3102,
1336,2022-11-25 00:00:00+00:00,5661406744.063641,2831833382.161262,2829573361.902378,17470340.483379364
1337,2022-11-26 00:00:00+00:00,5228574251.256098,2643323517.5752773,2585250733.6808205,
1338,2022-11-27 00:00:00+00:00,4675285781.883602,2356128185.024964,2319157596.8586383,
1339,2022-11-28 00:00:00+00:00,7936245293.948229,3987371833.2953506,3948873460.6528783,36018580.62171936
1340,2022-11-29 00:00:00+00:00,7656465090.398535,3832799911.280217,3823665179.118317,29122795.593738556
1341,2022-11-30 00:00:00+00:00,10468021262.355778,5183034434.210859,5284986828.144919,33481380.7056427
1342,2022-12-01 00:00:00+00:00,7869665779.771134,3943159410.062514,3926506369.70862,34643442.33789444
1343,2022-12-02 00:00:00+00:00,6770150948.374831,3360585994.8016133,3409564953.573218,21016790.928649902
1344,2022-12-03 00:00:00+00:00,4778957414.103056,2404552394.873369,2374405019.229687,
1345,2022-12-04 00:00:00+00:00,5607543098.249177,2772779332.7673573,2834763765.48182,
1346,2022-12-05 00:00:00+00:00,7889459172.496693,3967216269.4050784,3922242903.0916142,23994809.169769287
1347,2022-12-06 00:00:00+00:00,7173134918.107969,3589017887.3940887,3584117030.71388,20873328.54537964
1348,2022-12-07 00:00:00+00:00,7180754116.000145,3656724220.3336787,3524029895.666466,55836536.63625717
1349,2022-12-08 00:00:00+00:00,7707473287.810992,3838388219.17847,3869085068.6325226,38185873.04353714
1350,2022-12-09 00:00:00+00:00,7775550261.623729,3917253323.2829256,3858296938.340803,69031498.70443344
1351,2022-12-10 00:00:00+00:00,4345793021.752835,2176023472.6054044,2169769549.147431,
1352,2022-12-11 00:00:00+00:00,4825427509.67122,2408273301.4799533,2417154208.191267,
1353,2022-12-12 00:00:00+00:00,7220316809.389997,3619444917.9976177,3600871891.392379,29617651.394844055
1354,2022-12-13 00:00:00+00:00,10075894900.018438,5001286594.8076935,5074608305.210745,38662901.82209015
1355,2022-12-14 00:00:00+00:00,10025318855.29695,4984630851.965459,5040688003.3314905,41114638.13285828
1356,2022-12-15 00:00:00+00:00,7950089923.056645,4050349835.455228,3899740087.601417,24355520.559692383
1357,2022-12-16 00:00:00+00:00,8686658483.41161,4443664526.468717,4242993956.942892,30101486.34839058
1358,2022-12-17 00:00:00+00:00,4406278688.902452,2195154844.8621473,2211123844.0403047,
1359,2022-12-18 00:00:00+00:00,3410456651.643106,1719490012.3494818,1690966639.2936242,
1360,2022-12-19 00:00:00+00:00,5962474793.230445,3065889319.2553663,2896585473.975078,28929792.407226562
1361,2022-12-20 00:00:00+00:00,8263941749.921209,4113608303.5401397,4150333446.3810697,27393623.741340637
1362,2022-12-21 00:00:00+00:00,5077317608.174748,2565444555.6480045,2511873052.526744,20432510.48412323
1363,2022-12-22 00:00:00+00:00,5764819798.964188,2909518641.760727,2855301157.2034607,27558408.710098267
1364,2022-12-23 00:00:00+00:00,5494998928.912749,2736067843.955613,2758931084.9571366,18417629.831314087
1365,2022-12-24 00:00:00+00:00,3069511522.7360764,1543573567.8322642,1525937954.9038122,
1366,2022-12-25 00:00:00+00:00,3725897672.2737603,1873388207.0696397,1852509465.2041209,
1367,2022-12-26 00:00:00+00:00,3851993205.0385528,1929428329.394633,1922564875.6439197,
1368,2022-12-27 00:00:00+00:00,5819493708.223155,2940908743.516181,2878584964.7069736,34977000.5941391
1369,2022-12-28 00:00:00+00:00,6540105682.800698,3303068759.5896835,3237036923.2110147,30311580.741214752
1370,2022-12-29 00:00:00+00:00,5378780202.520988,2682278790.285951,2696501412.2350373,35333046.084451675
1371,2022-12-30 00:00:00+00:00,5672378339.387581,2852616203.232032,2819762136.155549,42502829.80442047
1372,2022-12-31 00:00:00+00:00,3609965472.697881,1847407650.0408309,1762557822.6570501,
1373,2023-01-01 00:00:00+00:00,3123858569.8980093,1558830260.6577668,1565028309.2402427,
1374,2023-01-02 00:00:00+00:00,4123114479.535617,2052237342.3888662,2070877137.1467507,
1375,2023-01-03 00:00:00+00:00,4959869912.045517,2483970890.7282233,2475899021.317294,23137119.46182251
1376,2023-01-04 00:00:00+00:00,7058124178.758519,3518117479.4764104,3540006699.2821093,19201932.26222992
1377,2023-01-05 00:00:00+00:00,4820176093.785605,2417541462.860368,2402634630.925237,20571524.535655975
1378,2023-01-06 00:00:00+00:00,6218568727.478035,3086173475.635861,3132395251.842174,18889869.16694641
1379,2023-01-07 00:00:00+00:00,2719986934.512402,1364659163.9123216,1355327770.6000807,
1380,2023-01-08 00:00:00+00:00,3769087805.1552553,1869674559.450149,1899413245.705106,
1381,2023-01-09 00:00:00+00:00,8390055103.424307,4190340352.51775,4199714750.9065566,56480482.76729584
1382,2023-01-10 00:00:00+00:00,6783507820.352449,3379904319.339464,3403603501.0129857,25908324.30009842
1383,2023-01-11 00:00:00+00:00,8297098145.478759,4127087983.0436587,4170010162.4351,25377100.49390793
1384,2023-01-12 00:00:00+00:00,17024302214.4846,8459882290.181966,8564419924.302634,79108235.27393341
1385,2023-01-13 00:00:00+00:00,14066124032.761206,6971504189.00412,7094619843.757087,65180558.24279785
1386,2023-01-14 00:00:00+00:00,17432813443.96008,8650186885.36446,8782626558.59562,
1387,2023-01-15 00:00:00+00:00,7620262242.273151,3854784127.7035747,3765478114.569577,
1388,2023-01-16 00:00:00+00:00,12021140477.9839,6014345800.292464,6006794677.691437,
1389,2023-01-17 00:00:00+00:00,11339590601.71723,5676215307.404707,5663375294.312522,84355873.92196655
1390,2023-01-18 00:00:00+00:00,13847237466.861982,7027197214.700479,6820040252.161504,64371353.54652405
1391,2023-01-19 00:00:00+00:00,9770202232.691317,4859031622.701337,4911170609.98998,50109996.16680145
1392,2023-01-20 00:00:00+00:00,13950734450.055534,6895093697.684091,7055640752.371443,55292329.38537598
1393,2023-01-21 00:00:00+00:00,15379397263.258429,7702158182.867478,7677239080.39095,
1394,2023-01-22 00:00:00+00:00,11331532497.771645,5733842516.650908,5597689981.120736,
1395,2023-01-23 00:00:00+00:00,12745988072.839437,6381430574.8118515,6364557498.027587,72591990.4214859
1396,2023-01-24 00:00:00+00:00,12561207515.029486,6360868973.509221,6200338541.520266,35914788.80119324
1397,2023-01-25 00:00:00+00:00,14851463593.79722,7440891686.325094,7410571907.472126,35396317.99650192
1398,2023-01-26 00:00:00+00:00,12428686588.502506,6284828082.599572,6143858505.902933,31340519.41394806
1399,2023-01-27 00:00:00+00:00,11964492036.067453,6016358497.8988695,5948133538.168585,28533059.207439423
1400,2023-01-28 00:00:00+00:00,5752351684.607773,2902505479.6746073,2849846204.9331656,
1401,2023-01-29 00:00:00+00:00,12957927028.745834,6389656945.652377,6568270083.093456,
1402,2023-01-30 00:00:00+00:00,13154428808.635313,6750619467.402913,6403809341.2324,55504899.60269928
1403,2023-01-31 00:00:00+00:00,10506152755.914997,5227302888.063147,5278849867.85185,27341144.141578674
1404,2023-02-01 00:00:00+00:00,12872853480.191486,6422300640.100685,6450552840.0908,33395998.992919922
1405,2023-02-02 00:00:00+00:00,15362002631.772772,7717623279.892601,7644379351.880171,75340525.77819824
1406,2023-02-03 00:00:00+00:00,13092103263.614248,6584481711.621871,6507621551.992377,33707519.16503906
1407,2023-02-04 00:00:00+00:00,6498041071.909642,3278298692.190589,3219742379.719053,
1408,2023-02-05 00:00:00+00:00,8603148280.023521,4359678595.264661,4243469684.75886,
1409,2023-02-06 00:00:00+00:00,10546495415.366354,5303057227.839498,5243438187.526856,20337071.520233154
1410,2023-02-07 00:00:00+00:00,12062604935.702778,5992140653.823897,6070464281.8788805,32532838.97857666
1411,2023-02-08 00:00:00+00:00,10560964043.884638,5355042434.163649,5205921609.720989,23818425.0
1412,2023-02-09 00:00:00+00:00,15700784217.305973,7997853226.990585,7702930990.315387,50906007.54804611
1413,2023-02-10 00:00:00+00:00,12671602686.782152,6393106715.769719,6278495971.012433,35199263.251686096
1414,2023-02-11 00:00:00+00:00,6891067570.350976,3428396898.0343566,3462670672.31662,
1415,2023-02-12 00:00:00+00:00,7709939989.327617,3879678983.447691,3830261005.8799257,
1416,2023-02-13 00:00:00+00:00,10913466568.479013,5500059974.572783,5413406593.906229,25555244.844436646
1417,2023-02-14 00:00:00+00:00,12646716758.083536,6290878924.746107,6355837833.337429,25749220.905303955
1418,2023-02-15 00:00:00+00:00,14497396178.436666,7108071276.552459,7389324901.884207,41253866.258621216
1419,2023-02-16 00:00:00+00:00,18624936001.59211,9382592482.985493,9242343518.606617,49081921.41723633
1420,2023-02-17 00:00:00+00:00,19579574885.323765,9767927597.387306,9811647287.93646,42231519.3397522
1421,2023-02-18 00:00:00+00:00,7846462793.161682,3935296004.8542547,3911166788.3074274,
1422,2023-02-19 00:00:00+00:00,11135381480.593063,5590577106.405857,5544804374.187205,
1423,2023-02-20 00:00:00+00:00,13038373397.249031,6505584770.185794,6532788627.063237,
1424,2023-02-21 00:00:00+00:00,14580048246.608347,7321421819.394746,7258626427.2136,28731780.27677536
1425,2023-02-22 00:00:00+00:00,14386066222.183327,7263613492.714407,7122452729.46892,35687243.76487732
1426,2023-02-23 00:00:00+00:00,14960613106.895302,7536389245.706497,7424223861.188805,18487761.53383255
1427,2023-02-24 00:00:00+00:00,13019230450.549524,6600344869.942585,6418885580.606938,21409572.071266174
1428,2023-02-25 00:00:00+00:00,6755323445.578593,3400050224.895981,3355273220.682612,
1429,2023-02-26 00:00:00+00:00,7286178716.75804,3612733718.243525,3673444998.5145154,
1430,2023-02-27 00:00:00+00:00,10493700462.910633,5285123959.398051,5208576503.512583,13958051.721954346
1431,2023-02-28 00:00:00+00:00,9176277798.395088,4623868618.588285,4552409179.806803,12639761.95821762
1432,2023-03-01 00:00:00+00:00,11406308425.691156,5691410507.288678,5714897918.402478,15910273.316383362
1433,2023-03-02 00:00:00+00:00,8934847390.98876,4483090441.37392,4451756949.614839,14601586.290359497
1434,2023-03-03 00:00:00+00:00,12417166709.989216,6329725619.730462,6087441090.258754,33557625.0
1435,2023-03-04 00:00:00+00:00,4004820330.9084263,2025624430.4921093,1979195900.416317,
1436,2023-03-05 00:00:00+00:00,5414754300.226575,2697557179.0524898,2717197121.1740847,
1437,2023-03-06 00:00:00+00:00,6937245981.172816,3471976131.8552175,3465269849.3175993,33329110.29624939
1438,2023-03-07 00:00:00+00:00,10004398665.875465,5033587144.662179,4970811521.213287,103199996.94824219
1439,2023-03-08 00:00:00+00:00,10017378707.228685,5071693872.18974,4945684835.038945,62069118.92700195
1440,2023-03-09 00:00:00+00:00,14445771738.22109,7409300636.443541,7036471101.77755,49049060.792827606
1441,2023-03-10 00:00:00+00:00,19195907759.484356,9633808066.961544,9562099692.52281,32922989.657974243
1442,2023-03-11 00:00:00+00:00,13940922935.327545,6958485870.106202,6982437065.221343,
1443,2023-03-12 00:00:00+00:00,13510074944.800314,6675632432.104261,6834442512.696053,
1444,2023-03-13 00:00:00+00:00,24388031610.522896,12070762805.834536,12317268804.688362,85624052.41794586
1445,2023-03-14 00:00:00+00:00,27191174112.911358,13499259922.721142,13691914190.190214,72747521.76570892
1446,2023-03-15 00:00:00+00:00,21358223705.42819,10698730167.13708,10659493538.291107,41464770.430374146
1447,2023-03-16 00:00:00+00:00,15973984022.104187,7950782370.597611,8023201651.506576,46220285.62746048
1448,2023-03-17 00:00:00+00:00,25404463834.148666,12361340416.152739,13043123417.995926,120290739.37911987
1449,2023-03-18 00:00:00+00:00,15706709723.684381,7859407576.464769,7847302147.219613,
1450,2023-03-19 00:00:00+00:00,15653838447.558878,7686088356.616177,7967750090.942702,
1451,2023-03-20 00:00:00+00:00,20165900726.757843,10017210689.797909,10148690036.959934,99566400.0
1452,2023-03-21 00:00:00+00:00,16810060171.604776,8355380469.34983,8454679702.254948,60076800.0
1453,2023-03-22 00:00:00+00:00,12241652323.932467,6154748890.085926,6086903433.84654,89863227.54535675
1454,2023-03-23 00:00:00+00:00,8314403678.449234,4124245175.290188,4190158503.159046,63037941.49360657
1455,2023-03-24 00:00:00+00:00,6342248327.232002,3239480130.9370174,3102768196.2949853,32500800.0
1456,2023-03-25 00:00:00+00:00,3272106593.4926925,1632711520.4754856,1639395073.0172067,
1457,2023-03-26 00:00:00+00:00,3400146103.584403,1655342938.1327922,1744803165.4516106,
1458,2023-03-27 00:00:00+00:00,5861716302.962651,3014759885.3535724,2846956417.609079,50415867.48466492
1459,2023-03-28 00:00:00+00:00,5500303701.557316,2759349626.255431,2740954075.3018847,37286045.17993927
1460,2023-03-29 00:00:00+00:00,6598563372.368481,3215877846.279725,3382685526.088756,41646528.40118408
1461,2023-03-30 00:00:00+00:00,7789664995.395394,3905396383.519451,3884268611.875943,28561427.449035645
1462,2023-03-31 00:00:00+00:00,6149468159.542054,3025273247.197814,3124194912.34424,43861161.63635254
1463,2023-04-01 00:00:00+00:00,2525937325.6430755,1264039641.6233857,1261897684.0196898,
1464,2023-04-02 00:00:00+00:00,2914207521.0932846,1501664506.7231014,1412543014.3701832,
1465,2023-04-03 00:00:00+00:00,6349560871.462422,3178646938.9737997,3170913932.488622,33623143.40171814
1466,2023-04-04 00:00:00+00:00,4336315987.773129,2141068578.0818825,2195247409.691247,30729384.07344818
1467,2023-04-05 00:00:00+00:00,4794904760.941909,2390782879.4957013,2404121881.446208,25870001.853370667
1468,2023-04-06 00:00:00+00:00,3326104845.0135303,1677853042.2049735,1648251802.8085568,24597052.61077881
1469,2023-04-07 00:00:00+00:00,2006688290.649461,1004640051.7244506,1002048238.9250104,
1470,2023-04-08 00:00:00+00:00,1529741232.0458875,760184512.5219221,769556719.5239654,
1471,2023-04-09 00:00:00+00:00,2467036392.241937,1197585616.049081,1269450776.1928558,
1472,2023-04-10 00:00:00+00:00,5272445024.748167,2500144652.960375,2772300371.7877917,80881943.11981201
1473,2023-04-11 00:00:00+00:00,5945168400.654852,2901275201.125809,3043893199.5290422,91387352.45876312
1474,2023-04-12 00:00:00+00:00,5278490805.976489,2652532900.852709,2625957905.1237803,43028348.23074341
1475,2023-04-13 00:00:00+00:00,4570828052.014616,2228712358.0185633,2342115693.996053,45796981.97402954
1476,2023-04-14 00:00:00+00:00,6454589016.81794,3160619348.887309,3293969667.9306307,53119668.93005371
1477,2023-04-15 00:00:00+00:00,2412240469.8805,1235571954.6013594,1176668515.2791407,
1478,2023-04-16 00:00:00+00:00,2716031551.064441,1368549420.342728,1347482130.721713,
1479,2023-04-17 00:00:00+00:00,5060740363.494053,2623284431.0917587,2437455932.4022946,39047947.75943756
1480,2023-04-18 00:00:00+00:00,5553185915.560511,2693188021.25043,2859997894.3100805,40880612.54425049
1481,2023-04-19 00:00:00+00:00,7379851387.006388,3815283100.2166924,3564568286.789695,64005414.59770203
1482,2023-04-20 00:00:00+00:00,5994099853.3235,3101000139.296998,2893099714.0265017,42367541.18270874
