,date,blk,age_days,age_sply,window,CapMrktCurUSD,CapRealUSD,PriceBTC,PriceUSD,PriceRealUSD,DailyIssuedNtv,DailyIssuedUSD,AdrActCnt,TxCnt,TxTfrCnt,TxTfrValNtv,TxTfrValUSD,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMedNtv,TxTfrValMeanNtv,FeeTotNtv,FeeTotUSD,S2F,inf_pct_ann,SplyCur,dcr_sply,dcr_tic_sply_avg,tic_day,tic_price_avg,tic_pool_avg,DiffMean,pow_diff_avg,pow_hashrate_THs_avg,pow_work_TH,PoW_income_dcr,PoS_income_dcr,Fund_income_dcr,Total_income_dcr,PoW_income_usd,PoS_income_usd,Fund_income_usd,Total_income_usd,PoW_income_btc,PoS_income_btc,Fund_income_btc,Total_income_btc,dcr_tic_vol,dcr_tfr_vol,tic_tfr_vol_ratio,tic_usd_cost,tic_btc_cost,CapTicUSD,CapTicBTC,CapTicPriceUSD,CapTicPriceBTC,AdrActCntAdj,AdrActCnt_BTC,TxTfrCnt_BTC,DCRBTC_AdrActCnt,DCRBTC_TxTfrCnt,dcr_tic_buy,AdrDens,PriceUSD_BTC,CapRealBTC
135,2016-06-22 00:00:00+00:00,39305.0,135.0,0.13333518453382143,272.0,4486607.639904781,2233486.7972857594,0.002693760589713621,1.60233762453312,0.7976627814205083,7960.058271260001,12754.700861515963,15662.0,7085.0,6918.0,167463.86488359,268333.65145270695,34218.73315717,54829.963601592484,15.01748195,24.20697671,136.61135589,218.89751548103126,0.9637290485466975,1.037636046675151,2800038.87521025,2802440.26997054,845714.7448667742,1037.0,26.803404091115155,42330.63309352518,720660.685460463,720920.1810837832,9.29136690647482,76000000,4858.00177629,2388.017481378,796.0058271260001,8042.025084794001,8003.056541679226,3826.4102584547886,1275.4700861515964,12886.039370804581,13.454292016332591,6.432747378883238,2.144249126294413,21.66329023490642,27795.130042486417,139668.73484110358,0.16597688141144828,44537.182645866844,74.87342589441499,7908564.50863918,16550.572765095476,2.824448109866096,0.005910836778597484,11320.571428571428,118.0,0.0,132.72881355932202,inf,27795.130042486417,10.415172794800243,594.832974634716,4154.580172358139
136,2016-06-23 00:00:00+00:00,39618.0,136.0,0.13376535867138142,275.0,4544557.775588064,2261273.869696562,0.002577459612507303,1.61781432257723,0.8049894916764151,9033.65688876016,14614.779499884646,4326.0,2807.0,2022.0,26997.49651953,43676.93654302455,12816.6141047,20734.901865529002,1.987748745,13.35187761,13.86361238,22.428750671023,0.8519350716777828,1.1737983717827478,2809072.53209901,2811474.10421167,846271.5439377658,2850.0,48.68806353127361,42247.44585987261,747532.223604392,746904.245173316,10.302547770700636,77000000,5428.512300684097,2710.097066628048,903.3656888760161,9041.975056188161,8804.753701004423,4384.433849965394,1461.4779499884646,14628.23675028726,14.027504112005266,6.985165735208308,2.328388578402769,23.305325524623438,138760.9810641298,-111763.48454459979,5.139772162346611,224489.50258041697,357.6508244846852,8133054.011219597,16908.22358958016,2.8952808865858564,0.006019148098303432,-34.714285714286234,86.0,0.0,50.30232558139535,inf,138760.9810641298,5.232728209388745,627.677855639977,4198.849811889187
137,2016-06-24 00:00:00+00:00,39873.0,137.0,0.13411291587695762,276.0,4673356.168542428,2284196.3558744853,0.002498548901227354,1.65935375034842,0.81104235435038,7298.701317099854,12111.127403202596,7599.0,4001.0,3550.0,112771.52924861,187127.85999120754,20438.49415556,33914.69192850275,16.74374176,31.76662796,32.9718089,54.711894753986414,1.0571860987002322,0.9459072543892318,2816371.23341611,2818774.05354634,851816.8059460602,147.0,30.496073637929605,42492.61328125,814880.802362104,815202.0437829371,8.38671875,78000000,4399.003875599912,2189.610395129956,729.8701317099855,7318.4844024398535,7354.215473527935,3633.338220960778,1211.1127403202595,12143.954540054985,11.073507976773605,5.470848646867944,1.8236162156226485,18.285591162365627,4482.922824775652,108288.60642383434,0.039752257104653105,7438.7548018140105,11.200801898130232,8140492.766021412,16919.42439147829,2.8904189438646637,0.006007526348348587,3430.7142857142862,120.0,0.0,63.325,inf,4482.922824775652,14.29178096253774,664.126985680889,4233.365027611707
138,2016-06-25 00:00:00+00:00,40164.0,138.0,0.13450080055544,278.0,4741997.774189929,2312671.688423082,0.002510000000000002,1.67887043709819,0.8187848905244886,8145.578248130158,13675.370513855785,5011.0,3247.0,2599.0,309740.54207564,520014.23926156,12405.10895299,20826.57069015699,9.10962983,119.17681496,15.09371446,25.340390992895472,0.9500126311491781,1.052617583400291,2824516.81166424,2826920.37381817,852742.5443521255,1594.0,31.673645179452038,42028.517123287675,735407.618002351,735799.7368182498,8.705479452054794,79000000,4896.403177554094,2443.6734744390474,814.5578248130158,8154.634476806158,8245.766933902105,4102.611154156736,1367.5370513855787,13690.574748451525,12.327857198955387,6.133620420842013,2.044540140280671,20.46813253678347,50487.79041604655,259252.75165959346,0.16300026492404474,84762.45876390988,126.72435394427693,8225255.224785321,17046.148745422564,2.9120928545434643,0.0060350671927418146,806.7142857142862,82.0,0.0,61.109756097560975,inf,50487.79041604655,60.97311042932633,668.872684102864,4275.937154154429
139,2016-06-26 00:00:00+00:00,40472.0,139.0,0.13488688952200953,281.0,4322417.756424047,2324005.5464491495,0.0024204600000000067,1.52594086572801,0.8204424549743604,8107.8682979601435,12372.127569797989,11222.0,5740.0,5361.0,354305.35965631,540649.0272460236,34485.19764488,52622.37234902972,12.13223112,66.08941609,67.01878798,102.26670735024315,0.957170895769578,1.044745514536343,2832624.6799622,2835043.18378565,860252.7998741274,1502.0,31.010862535210325,41817.78964401295,700753.937498379,700698.7273175513,9.857605177993527,80000000,4904.932251564086,2432.360489388043,810.7868297960144,8148.079570748143,7586.903273639182,3711.638270939396,1237.212756979799,12433.487594208134,12.03440861317491,5.887431270144199,1.9624770900480666,19.722100677813103,46578.31552788591,307727.0441284241,0.13146376214310926,71075.75512077464,112.74094960262704,8296330.979906096,17158.88969502519,2.928849359604113,0.006057593798573473,7048.571428571428,61.0,0.0,183.9672131147541,inf,46578.31552788591,31.200492878709802,630.4342421391,4293.915013332272
140,2016-06-27 00:00:00+00:00,40756.0,140.0,0.13527185143734857,283.0,5362157.218128524,2372916.8868290912,0.002894024369959083,1.88761236870587,0.8353256130473757,8084.200222119689,15259.836330367865,8633.0,4876.0,5147.0,218763.99234584,412941.61777948384,30052.21810252,56726.9385973632,17.91049262,42.50320426,125.34716545,236.6068598856411,0.9627129266299709,1.03873124826583,2840708.88018432,2843130.72829809,875493.268809362,1144.0,30.1243374948772,42222.97543859649,768028.723138255,767995.7140687703,9.985964912280702,81000000,4925.728432541814,2425.2600666359067,808.4200222119689,8159.40852138969,9534.472774037746,4577.950899110359,1525.9836330367866,15401.800446299252,14.61793587509396,7.018761736332904,2.339587245444301,23.613527105353572,34462.24209413952,184301.7502517005,0.15753160163423416,65051.354430233834,99.73456846386951,8361382.33433633,17258.624263489062,2.9434140163612263,0.006075463904055256,4458.714285714286,32.0,0.0,269.78125,inf,34462.24209413952,24.85691030134997,652.244807714787,4368.904250197657
141,2016-06-28 00:00:00+00:00,41040.0,141.0,0.13565556482761287,284.0,5379412.535348629,2408380.7078965763,0.002917607315604907,1.88833021342539,0.8454116553188273,8057.981195550412,15216.129350771489,4458.0,2868.0,2134.0,43570.96668079,82276.37281148674,22982.2100675,43398.00164174942,4.041536,20.41751016,12.11063084,22.86887011881331,0.9685851240778569,1.0324337790672262,2848766.86137987,2851188.88493073,875914.8029741014,1927.0,38.45354408010552,41873.60701754386,747785.026634517,748019.8798361775,11.782456140350877,82000000,4842.055095834247,2417.3943586651235,805.7981195550412,8065.247574054411,9166.267802652996,4564.838805231447,1521.6129350771491,15229.850672842776,14.162549435303394,7.053007465543396,2.3510024885144656,23.53122532422588,74099.97944236334,-30529.012761573344,1.7006732943346257,139925.229995215,216.1946421072125,8501307.564331545,17474.818905596276,2.984206141815946,0.006134169539283365,86.14285714285688,100.0,0.0,44.58,inf,74099.97944236334,8.79298105382074,647.218768381064,4423.698429229568
142,2016-06-29 00:00:00+00:00,41356.0,142.0,0.13608899815582287,287.0,5897961.7272114465,2463267.1967004384,0.00323176676329632,2.06376212735302,0.8619244724236163,9102.099892409984,18784.569037339723,8997.0,5208.0,5213.0,121053.60080144,249825.83671372305,27184.07010813,56101.454356468006,10.63967251,23.2214849,69.4859243,143.4024189544589,0.8602166608408129,1.1624978281896525,2857868.96127228,2860293.25008329,882350.8112927455,1138.0,27.24581100268126,41762.788643533124,769436.338462801,768857.0753812973,13.829652996845425,83000000,5502.95149002599,2730.629967722995,910.2099892409984,9143.791446989984,11500.185292730966,5635.370711201916,1878.4569037339722,18870.6104887124,18.00881802616762,8.824759172548077,2.9415863908493596,29.550601288895393,31005.732921051276,90047.86788038872,0.25613226468090694,63988.457333288345,100.20329712589603,8565296.021664834,17575.02220272217,2.997091937291517,0.00614969490934883,4581.857142857143,109.0,0.0,82.54128440366972,inf,31005.732921051276,12.964150043825402,638.586345645821,4509.648417321396
143,2016-06-30 00:00:00+00:00,41610.0,143.0,0.13643570531138763,288.0,5977770.526429386,2515115.922316171,0.0030942010210403214,2.08637276220407,0.8778305107072454,7280.850266859867,15190.56768246266,13070.0,6351.0,6217.0,358451.40737757,747863.2529262771,34935.81432338,72889.13142971884,16.78055294,57.6566523,81.30858684,169.6400209162803,1.0781330783295477,0.9275292819596941,2865149.81153914,2867575.56669011,888000.4001788619,976.0,25.18423207247047,41603.5568627451,853656.299724987,853903.8296498108,11.419607843137255,84000000,4417.29531221992,2184.2550800579597,728.0850266859867,7329.635418963866,9385.764642943645,4557.170304738797,1519.056768246266,15292.351695012427,13.919584777727176,6.758524298927848,2.25284143297595,22.6793653972113,24579.810502731176,333871.5968748388,0.068572224845083,51282.647133035854,76.05487475452841,8616578.66879787,17651.0770774767,3.0073745652305344,0.006160612267598899,9458.0,125.0,0.0,104.56,inf,24579.810502731176,27.149151291321346,674.284814728229,4586.542816369416
144,2016-07-01 00:00:00+00:00,41890.0,144.0,0.1368118473677924,290.0,5691369.929228477,2544920.010150374,0.002923860000000001,1.98095136416781,0.8857907372906874,7898.983184500132,15647.501514874128,4029.0,2727.0,2032.0,42989.68057953,85160.46638915836,14168.81022239,28067.723938678282,1.9939415,21.15633887,21.47016754,42.531357677274436,0.9965037748570427,1.0035084916195716,2873048.79472364,2875475.02877195,899762.2041572139,2317.0,44.793068979643735,41795.2846975089,749174.199146933,749961.89719653,12.526690391459075,85000000,4752.272011224079,2369.6949553500394,789.8983184500132,7911.8652850241315,9456.551081208116,4694.250454462238,1564.750151487413,15673.020329480492,13.957753806801145,6.928656292149769,2.3095520973832566,23.133186432270666,103785.54082583453,-60795.860246304524,2.4141966031553426,205594.10867983085,303.45439139902464,8822172.7774777,17954.531468875724,3.0706658354287746,0.00624929569656083,-513.0,119.0,0.0,33.857142857142854,inf,103785.54082583453,9.542735313857037,677.512385739334,4630.53328571217
145,2016-07-02 00:00:00+00:00,42209.0,145.0,0.13724842642284238,293.0,5894650.364998017,2588770.8859349363,0.0029102957814143753,2.04517926904086,0.8981873767524893,9168.160156049766,18750.531086399395,14119.0,7396.0,6955.0,340059.30319149,695482.2371317158,31487.90681737,64398.41424837549,15.66359192,48.89422044,72.21389233,147.69035553006478,0.8612943789686016,1.1610432210152097,2882216.95487969,2884644.04725998,905712.9826626226,361.0,28.576300870812652,41777.83125,722994.099756637,722501.7780278658,12.95625,86000000,5544.2244290278595,2750.4480468149295,916.8160156049767,9211.488491447764,11486.623220687741,5625.159325919818,1875.0531086399399,18839.14529971743,16.345496753221813,8.004617347644897,2.6682057825482994,26.808156097207497,10316.044614363367,329743.25857712666,0.030336016446385304,21098.16058379657,30.022741122064193,8843270.938061496,17984.55420999779,3.0682183459817423,0.006239833604319528,10105.428571428572,95.0,0.0,148.62105263157895,inf,10316.044614363367,23.800958408025963,702.739316773817,4692.933203772648
146,2016-07-03 00:00:00+00:00,42492.0,146.0,0.13763774071868812,295.0,5773335.917376026,2628990.746403699,0.0030147498538866213,1.99742277470382,0.9095618315829801,8175.60021276027,16330.130061840759,4202.0,2707.0,2255.0,54395.61860825,108651.04745222146,32531.45856168,64979.07622543321,1.12429352,24.12222555,15.74965502,31.45871963067635,0.9685996754369743,1.0324182687226895,2890392.55509245,2892819.75541185,912143.332650659,2622.0,45.5944270560565,41737.74647887324,830409.253537332,830419.6871476711,11.633802816901408,87000000,4914.809920668162,2452.6800638280806,817.560021276027,8185.050005772269,9848.411988513539,4899.039018552227,1633.013006184076,16349.005293619164,14.864403760385168,7.394216864056335,2.4647389546854455,24.675878308956637,119548.58774098015,-65152.96913273015,2.1977613418086697,238789.07183751164,360.4090874244718,9082060.009899007,18344.963297422262,3.142154512506525,0.00634687605498468,-291.57142857142844,167.0,1.0,25.161676646706585,2255.0,119548.58774098015,11.875784669128647,662.55008591467,4753.637837767583
147,2016-07-04 00:00:00+00:00,42786.0,147.0,0.13804268245257523,297.0,5745693.580311336,2661798.026591579,0.0029154224623027408,1.98202795935452,0.9182108368844347,8503.776411629748,16854.72260794961,8531.0,4736.0,4087.0,116419.22561439,230746.16017412287,13344.62928583,26449.428351736202,13.57903554,28.48525217,42.89636639,85.02179753969551,0.9339593782459347,1.0707103791581343,2898896.33150408,2901324.60781715,916910.7854603749,405.0,30.25341261396615,41832.769491525425,834765.912746618,834681.8329432696,11.942372881355933,88000000,5128.003666811848,2551.132923488924,850.3776411629748,8529.514231463747,10248.86844083328,5056.416782384883,1685.4722607949611,16905.73568647343,15.075358107118657,7.437630229459669,2.4792100764865563,24.867137382940307,12252.632108656291,104166.5935057337,0.10524577915713093,24285.0594150417,35.72159887190835,9106345.06931405,18380.68489629417,3.141314496261845,0.006340580274133994,4354.142857142857,109.0,0.0,78.26605504587155,inf,12252.632108656291,13.157000172492422,679.842453360608,4801.89501856838
148,2016-07-05 00:00:00+00:00,43070.0,148.0,0.13843225295700096,299.0,5600768.691110168,2690451.7336224453,0.002883411954997081,1.92659777839553,0.9254833789341805,8180.980592940003,15761.459035455155,8298.0,4317.0,3931.0,506196.27409441,975236.617102385,19402.39713154,37380.61520917277,10.18918,128.77035719,36.73385601,70.77136538076729,0.9735502101644803,1.0271683879879714,2907077.31209702,2909506.04806203,918893.6308154317,1429.0,27.530210750982302,41414.94385964912,844837.735898315,844897.9082292216,12.43859649122807,89000000,4930.628669370001,2454.294177882001,818.0980592940003,8203.020906546002,9570.109605882319,4728.437710636546,1576.1459035455155,15803.921854683613,14.322952490485187,7.076741173584694,2.3589137245282314,23.652688549025736,39340.67116315371,466855.6029312563,0.07771821559440466,75793.64966352102,113.43536154944634,9182138.71897757,18494.120257843617,3.158546448272487,0.006361757281406075,4334.571428571428,96.0,0.0,86.4375,inf,39340.67116315371,60.52456562099077,668.165981297487,4844.779133942265
149,2016-07-06 00:00:00+00:00,43356.0,149.0,0.13882324407807287,301.0,5531739.59699125,2714535.388972219,0.0028001026142606637,1.89749326947838,0.9311379431412902,8210.813542509917,15579.963433854502,8603.0,4467.0,4145.0,124717.61011546,236650.82577951407,12340.86906411,23416.71598866268,10.00931056,30.0886876,32.22545852,61.147590647554715,0.9727526649856508,1.0280105477940285,2915288.12563953,2917717.19625854,923366.4414743896,1609.0,28.770151121916438,41269.811846689896,832047.271752689,832238.6224878018,12.156794425087108,90000000,4945.823400617951,2463.244062752975,821.0813542509918,8230.148817621917,9445.81420534879,4673.98903015635,1557.9963433854502,15616.651988243035,13.93904762438949,6.897336139676663,2.2991120465588883,23.04526121997744,46291.173155163546,78426.43696029646,0.3711678977195642,87837.18949818109,129.6200349689665,9269975.908475751,18623.740292812585,3.1797803541089738,0.0063883017699072455,4437.714285714286,73.0,1.0,117.84931506849315,4145.0,46291.173155163546,14.012823945271917,677.651333138515,4880.319026173025
150,2016-07-07 00:00:00+00:00,43656.0,150.0,0.13923058279379,303.0,4889763.292601297,2719966.6260388494,0.0026128699999999998,1.67237589905885,0.9302713361431195,8554.113030060194,14305.692469297941,9106.0,5010.0,4739.0,103398.80921791,172921.67652741674,22999.81582607,38464.33767031178,10.448516,21.81869787,33.30309602,55.69529514789071,0.936453218835966,1.0678590023354548,2923842.23866959,2926271.68800116,933628.4920413599,1185.0,25.948277275149383,41447.62790697674,864536.087321864,863976.4751466677,13.627906976744185,91000000,5152.449675648116,2566.233909018058,855.4113030060195,8574.094887672194,8672.527953815388,4291.707740789382,1430.5692469297942,14339.109646386674,13.549697844508469,6.705235593856012,2.235078531285338,22.402995309152043,30748.70857105202,72650.10064685799,0.29737971649412326,51423.39914141168,80.34237816404467,9321399.307617163,18704.08267097663,3.188065068742764,0.006397090247758163,4851.142857142857,111.0,0.0,82.03603603603604,inf,30748.70857105202,10.887761044921245,640.053236119229,4888.804628245067
151,2016-07-08 00:00:00+00:00,43920.0,151.0,0.1395858123447057,304.0,5577894.572994766,2752699.978594755,0.0028612401788427814,1.90287266896104,0.9390707347674558,7459.820569229778,14195.088676540732,6193.0,3515.0,3362.0,104147.02788086,198178.53290801193,13810.08590607,26278.835026664663,5.79548754,30.97770014,23.43483281,44.59350285582045,1.076562696291363,0.9288822689518104,2931302.05923882,2933732.13590172,934981.7486048334,1439.0,27.861937287547153,41275.58867924528,948104.843743354,948514.1806140138,11.992452830188679,92000000,4489.953241223867,2237.9461707689334,745.9820569229778,7473.881468915778,8588.402810493753,4258.52660296222,1419.5088676540731,14221.844778254224,12.913887300135539,6.403301501891421,2.134433833963807,21.38456995077033,40093.32775678035,64053.700124079645,0.38496852548346844,76292.49759607438,114.71664028121246,9397691.805213237,18818.79931125784,3.2059786454261094,0.006419945447772986,2314.4285714285716,71.0,0.0,87.22535211267606,inf,40093.32775678035,16.190611408410877,665.051708357685,4938.023887656848
152,2016-07-09 00:00:00+00:00,44210.0,152.0,0.1399703841020519,307.0,4868861.950034834,2757930.485669367,0.002540756870251315,1.6564258970686,0.9382700774140941,8076.006904270034,13377.306981137699,9041.0,5082.0,4675.0,165857.700641,274730.99057000375,15416.10240396,25535.631253780844,13.60265114,35.47758302,32.67648474,54.12617554850292,0.9971624204425743,1.0028456543279742,2939378.06614309,2941809.43830868,936719.0038619982,1489.0,29.113167902027534,41143.97250859107,840444.883154368,840976.8576322958,11.986254295532646,93000000,4865.210033406021,2422.8020712810103,807.6006904270034,8095.612795114034,8112.986069560225,4013.1920943413097,1337.73069811377,13409.7826864668,12.444338820690794,6.155751007866343,2.0519170026221145,20.568983828080434,43349.507006119,122508.193634881,0.26136565766065495,71805.24603009222,110.14055774780435,9469497.05124333,18928.939869005644,3.221598868249278,0.006439777205605703,4679.0,66.0,0.0,136.9848484848485,inf,43349.507006119,17.862592704457473,651.941914026885,4946.046852528526
153,2016-07-10 00:00:00+00:00,44523.0,153.0,0.14039149934849762,309.0,5134177.540290859,2777037.3818500806,0.0026793200000000037,1.74144906144826,0.9419364843303774,8843.42017536005,15400.365764373366,13373.0,7459.0,7879.0,167074.51755999,290951.76179676544,34015.82315877,59236.82331423,12.5389127,21.20504094,99.51555262,173.30126570960394,0.91337050376775,1.0948459533944814,2948221.48631845,2950654.89915804,946901.9764150333,1170.0,25.213605261019147,41417.14649681529,818440.376367858,818126.7436345402,13.834394904458598,94000000,5365.76143678803,2653.026052608015,884.3420175360051,8903.12950693205,9517.501483759384,4620.10972931201,1540.0365764373369,15504.346523799128,14.643225943260742,7.108305763273717,2.3694352544245723,23.85433295051321,29499.918155392403,137574.5994045976,0.17656742982843043,51372.604784508585,79.03972071210607,9520869.656027839,19007.97958971775,3.229360378862475,0.006447269880477568,9633.285714285714,30.0,0.0,445.76666666666665,inf,29499.918155392403,12.213774267125979,649.959340970193,4975.443916277456
154,2016-07-11 00:00:00+00:00,44800.0,154.0,0.14076198966913714,311.0,5093867.637842241,2796930.4097471987,0.0026500099999999995,1.72322887863185,0.9461869833040322,7780.296733430121,13407.232015371832,3932.0,2663.0,2112.0,34738.98094419,59863.21517726974,13407.45475299,23104.113219302224,2.0330205,16.44838113,9.10458687,15.689287022396366,1.0409159572618867,0.9606923527529393,2956001.78305188,2958435.41307607,947444.0881349263,2805.0,42.93890646920876,41580.82733812949,915464.469743163,915320.9061566542,11.881294964028777,95000000,4673.640792180073,2334.0890200290364,778.0296733430122,7785.759485552121,8069.442068458934,4022.16960461155,1340.7232015371833,13416.64558758527,12.409322081936482,6.185359243967146,2.061786414655715,20.63234049430797,120443.63264613057,-85704.65170194057,3.4671032187049358,207551.94602313807,319.17683094857244,9728421.602050977,19327.156420666324,3.2910743348764195,0.006538276306691631,-836.2857142857138,28.0,0.0,140.42857142857142,inf,120443.63264613057,7.622252093058059,650.272594681473,5006.035745088668
155,2016-07-12 00:00:00+00:00,45078.0,155.0,0.14113713413544143,313.0,5051878.770222887,2815712.7873206874,0.0025439146531268325,1.70448165324118,0.9500090966301932,7878.033792390022,13427.964062742829,11872.0,6189.0,5979.0,333857.323648,569053.6829582187,35007.59642568,59669.80583164307,13.06240037,55.8383214,69.95569329,119.23819575257212,1.0307417929749925,0.9701750785846535,2963879.81684427,2966314.85649059,949532.0526481174,333.0,28.073897261935315,41820.98924731183,873755.010055367,874315.8008115792,10.57347670250896,96000000,4768.793691408013,2363.410137717007,787.8033792390023,7920.007208364022,8247.55955084981,4028.3892188228488,1342.7964062742828,13499.50698019437,12.309365462541718,6.012313680686799,2.004104560228933,20.147822390227372,9348.607788224459,324508.71585977555,0.02800180534029888,15934.530458376197,23.78206033879983,9744356.132509353,19350.938481005123,3.287702853918164,0.006528921439739293,7573.428571428572,16.0,0.0,742.0,inf,9348.607788224459,27.759328859453216,670.023127995324,5034.068176789473
156,2016-07-13 00:00:00+00:00,45311.0,156.0,0.14144831412420478,314.0,5022466.052698939,2829075.386801038,0.002568348244009349,1.69082997990709,0.9524176827138383,6534.779764030129,11049.201537112322,3351.0,2260.0,1636.0,32470.42706871,54901.971548161564,18163.05919503,30710.645013783862,2.289038,19.84744931,10.30583781,17.42541953720803,1.2453552340484006,0.802983737217854,2970414.5966083,2972850.02263126,949272.6588738854,2051.0,37.98313418508549,41515.905982905984,776075.402807798,776984.3626726012,3.752136752136752,97000000,3927.0513611040774,1960.4339292090385,653.4779764030129,6540.963266716129,6657.401593526925,3314.760461133696,1104.9201537112322,11059.656788834645,10.11250444786854,5.035077039580383,1.678359013193461,16.799471520200022,77903.40821361034,-45432.98114490034,2.399211074395805,131721.4181445126,200.0830816877696,9876077.550653866,19551.02156269289,3.324814509708725,0.006581916741527185,-1137.0,82.0,0.0,40.86585365853659,inf,77903.40821361034,8.350470626293644,658.333613383986,5054.365787618827
157,2016-07-14 00:00:00+00:00,45640.0,157.0,0.14188414129360669,316.0,5235612.982933903,2853796.1148479045,0.00265873294272355,1.75717244842266,0.9577888821752266,9152.37055743998,16082.293381288275,8995.0,5116.0,4342.0,349333.79035834,613839.7117207325,20188.2621649,35474.258057695886,12.98311137,80.45458092,42.31311093,74.35143273324772,0.8919216195503817,1.1211747513241137,2979566.96716574,2982003.91073359,954581.6651501551,930.0,28.191465824727146,41672.718181818185,654774.720185547,654918.3945745486,10.921212121212122,98000000,5516.810201021987,2745.711167231994,915.237055743998,9177.758423997979,9768.33832114616,4824.688014386483,1608.2293381288275,16126.904240928223,14.780224282149195,7.300112731523632,2.4333709105078776,24.401208662241995,26218.063216996245,323115.72714134376,0.07505160949389479,46069.65833590938,69.70682836943648,9922147.208989775,19620.728391062326,3.3300635019551312,0.006585093943945215,4616.285714285714,91.0,0.0,98.84615384615384,inf,26218.063216996245,38.349647145372515,660.905960198714,5091.770092520895
158,2016-07-15 00:00:00+00:00,45927.0,158.0,0.14226651857893097,318.0,5491728.817793742,2855297.2872243766,0.002756883489772063,1.83817597209513,0.9557170502590138,8029.922991809901,14760.4115013192,7742.0,4427.0,3887.0,93420.2800283,171722.9140544196,25176.43783211,46278.72308593141,10.67210313,24.03403139,33.29258506,61.1976299062253,1.0193369186334942,0.9810299045585271,2987596.89015755,2990034.65808353,954500.6294713842,1291.0,25.09860559437517,41389.79861111111,759409.276142167,758678.6723280651,12.39236111111111,99000000,4837.92934612194,2408.97689754297,802.9922991809901,8049.898542845901,8954.16310864148,4428.123450395759,1476.04115013192,14797.130079262935,13.429391317091078,6.641268636078541,2.2137562120261807,22.192632387112052,32402.299822338344,61017.98020596165,0.34684438766960074,59561.128974044645,89.32936541084884,9981708.33796382,19710.057756473176,3.34104924625137,0.0065972949099681825,3426.7142857142862,82.0,0.0,94.41463414634147,inf,32402.299822338344,11.509299188066946,666.758671127995,5094.0215403707325
159,2016-07-16 00:00:00+00:00,46226.0,159.0,0.14266551238670952,321.0,5306551.653130384,2861769.6995909475,0.002662395011689065,1.7712264978126,0.9552045572876943,8378.869963349774,14840.87650081121,8390.0,4753.0,3945.0,108037.46564974,191358.82191533805,22151.94623441,39236.11414850704,15.89418869,27.38592285,26.44017604,46.83154040887782,0.979625272066282,1.020798491540283,2995975.7601209,2998414.56836173,953807.1113021272,1365.0,24.970853177599857,41177.52333333333,767137.347826796,767220.0226484308,12.183333333333334,100000000,5043.186083633865,2513.660989004932,837.8869963349775,8394.734068973774,8979.45636514093,4452.262950243363,1484.0876500811212,14868.975425056535,13.49734766488359,6.692358478204134,2.2307861594013785,22.350098109692023,34085.214587423805,73952.2510623162,0.31549439245389993,60372.63526087361,90.7483052899085,10042080.973224694,19800.806061763084,3.351856549339857,0.0066091342678166526,4127.857142857143,89.0,0.0,94.26966292134831,inf,34085.214587423805,12.368930011036609,665.275622150789,5103.75045895886
160,2016-07-17 00:00:00+00:00,46513.0,160.0,0.1430461889376786,323.0,5491665.343593277,2906967.2395178187,0.0026841342104032776,1.82813590104364,0.9677084893601701,7994.207570350263,14614.497859752166,10439.0,5323.0,4964.0,161621.44894646,295465.9731977153,19049.30640252,34824.72092442728,14.385828455,32.55871252,50.96005652,93.16190884342502,1.0295022531723965,0.9713431873689584,3003969.96769125,3006410.39941873,956222.5802968743,1337.0,24.43359017277768,41157.32638888889,804606.345724434,804477.0418317987,12.069444444444445,101000000,4827.100576122158,2398.262271105079,799.4207570350263,8024.783604262263,8917.757770000779,4384.34935792565,1461.4497859752166,14670.39500505822,13.09336942449627,6.437257807392602,2.1457526024642006,21.539596203283658,32667.71006100376,128953.73888545625,0.20212484341620723,59721.01356740549,87.68451815027554,10101801.986792099,19888.49057991336,3.3628172370032057,0.006620735491306853,6105.285714285714,86.0,0.0,121.38372093023256,inf,32667.71006100376,15.067318197216755,681.089601987142,5170.111096083554
161,2016-07-18 00:00:00+00:00,46788.0,161.0,0.14341611828146286,324.0,5367868.115794626,2917797.290308012,0.002640003597895964,1.78231547807713,0.9688083164907713,7768.516219469719,13845.94669965411,5077.0,2955.0,1911.0,420285.299754,749080.9949598404,15455.41816947,27546.431023600886,6.62797212,219.92951322,22.0939209,39.3783371914818,1.062151134009913,0.9414856021710626,3011738.48391072,3014179.27457262,961050.421775149,1866.0,31.570104406956535,41244.59782608696,831523.74623468,831566.4405146058,12.119565217391305,102000000,4674.3660842218305,2330.5548658409157,776.8516219469719,7781.772572009718,8370.573359298836,4153.784009896233,1384.5946699654112,13869.573701968997,12.39867131089613,6.152673230913964,2.0508910769713213,20.543907588113786,58909.8148233809,361375.4849306191,0.14016625101535027,104995.87477036932,155.52212308511056,10206797.861562468,20044.01270299847,3.3890053588945803,0.006655296537225061,1145.7142857142862,78.0,0.0,65.08974358974359,inf,58909.8148233809,82.00788143386139,675.118579193454,5186.152797680823
