Date,BTC Market Cap,BTC Supply Curr,BTC Coins Generated,BTC Inflation (%),BTC S2F,BTC 28Day Avg S2F,BTC Days Above,BTC 28 Day Range,BTC S2F Ratio,DCR Supply Curr,DCR Market Cap,DCR Coins Generated,DCR Inflation (%),DCR S2F,DCR 28Day Avg,DCR Days Above,DCR 28 Day Range,DCR S2F Ratio,Dash Supply Curr,Dash Market Cap,Dash Coins Generated,Dash Inflation (%),Dash S2F,Dash 28Day Avg,Dash Days Above,Dash 28 Day Range,Dash S2F Ratio,LTC Supply Curr,LTC Market Cap,LTC Coins Generated,LTC Inflation (%),LTC S2F,LTC 28Day Avg,LTC Days Above,LTC 28 Day Range,LTC S2F Ratio,BCH Supply Curr,BCH Market Cap,BCH Coins Generated,BCH Inflation (%),BCH S2F,BCH 28Day Avg,BCH Days Above,BCH 28 Day Range,BCH S2F Ratio
25/12/2015," $6,838,575,175.80 ",15004686,4050,0.098491161,10.15319533,10.20853634,1,0.296530696,4810727716,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,2406.021435,0.144260047,6.93192619,6.8642223,0,-68.58100927,1216790303,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,15600,0.130109879,7.685811482,8.054738702,0,-12.4802368,2133658642,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A
26/12/2015," $6,289,495,364.73 ",15008961,4275,0.103927405,9.622101097,10.17352913,1,0.366623775,3983616834,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,2376.771435,0.142450661,7.019974431,6.863117509,0,-71.09494876,1216102745,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,15300,0.127563168,7.839253394,8.052334912,0,-13.08287592,2131423528,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A
27/12/2015," $6,359,156,889.04 ",15014086,5125,0.124560016,8.02825847,10.0687861,1,0.668332003,2109128826,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,2358.385721,0.141294005,7.077441101,6.85938874,0,-73.26866949,1213784226,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,13600,0.113354269,8.821899794,8.112487119,0,-13.28112575,2187860323,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A
28/12/2015," $6,328,672,897.45 ",15017861,3775,0.091724806,10.90217618,10.09799609,1,0.02402164,6176647792,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,2406.050006,0.144092729,6.93997544,6.855861109,0,-64.77951409,1211593685,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,14325,0.119358008,8.378155935,8.169766081,0,-13.81671984,2242587192,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A
29/12/2015," $6,491,038,127.48 ",15021836,3975,0.096557884,10.35648212,10.11840572,1,0.205435897,5157545888,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,2336.657149,0.139883323,7.148815031,6.857803997,0,-61.79510959,1212799803,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,13800,0.114947419,8.699629855,8.208185794,0,-13.88363906,2279839200,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A
30/12/2015," $6,423,484,565.88 ",15025961,4125,0.10017791,9.982240598,10.11233975,1,0.294423993,4532256590,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,2394.33572,0.143279968,6.979342718,6.851297544,0,-55.62756053,1208764060,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,14050,0.116992289,8.547571896,8.281882127,0,-14.4929583,2352531200,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A
31/12/2015," $6,463,311,733.45 ",15029511,3550,0.086194361,11.60168705,10.11549222,0,-0.188874887,7684069006,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,2365.907149,0.141523872,7.065945728,6.852959671,0,-58.63170384,1209794109,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,14025,0.116746764,8.565547936,8.313542861,0,-14.658757,2384263670,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A
1/01/2016," $6,540,508,468.08 ",15032886,3375,0.081925588,12.20619868,10.16968542,0,-0.404238689,9184435038,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,2593.221434,0.155055465,6.449305102,6.836355192,0,-56.47308793,1199532170,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,13975,0.11629349,8.598933629,8.311954415,0,-14.42274913,2382664374,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A
2/01/2016," $6,540,059,017.30 ",15036511,3625,0.087972941,11.3671316,10.24181351,0,-0.093607994,7152260821,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,2415.242864,0.144356547,6.927292317,6.834109488,0,-56.69062383,1198149071,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,13400,0.11147455,8.970657448,8.348280658,0,-14.71184434,2419431106,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A
3/01/2016," $6,486,656,041.05 ",15040136,3625,0.087946481,11.37055154,10.28037922,0,-0.10377671,7159819866,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,2392.650006,0.142950188,6.995443753,6.834813962,0,-59.11978364,1198582824,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,15103.125,0.125599605,7.961808449,8.313305019,0,-14.58075672,2384024155,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A
4/01/2016," $6,526,152,761.52 ",15044661,4525,0.109752837,9.111381821,10.20814175,1,0.495979621,3289313988,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,2406.050006,0.143694186,6.959223796,6.835436406,0,-56.82490052,1198966164,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,15325,0.127400264,7.849277294,8.274212563,0,-14.25312415,2344889948,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A
5/01/2016," $6,515,167,115.15 ",15048586,3925,0.09517768,10.50666504,10.24926492,1,0.167328615,5424993225,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,2353.385721,0.140494869,7.117697681,6.850982612,0,-58.50754363,1208568962,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,15025,0.124863565,8.008741358,8.258808664,0,-14.26026949,2329596563,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A
6/01/2016," $6,492,778,704.18 ",15052111,3525,0.085457179,11.70176703,10.31902305,0,-0.219718488,7919362225,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,10363.09572,0.617620015,1.619118513,6.672442903,0,-52.1176107,1101543260,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,14937.5,0.124094202,8.058394214,8.268683265,0,-14.37261741,2339392083,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A
7/01/2016," $6,907,389,933.55 ",15055786,3675,0.089068069,11.22736819,10.44913524,1,0.008569327,6848198247,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,2465.357149,0.146871289,6.808682685,6.678196393,0,-51.8876921,1104882218,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,13556.25,0.112584645,8.882205918,8.311019729,0,-14.01185638,2381723662,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A
8/01/2016," $6,839,486,185.47 ",15060111,4325,0.104795336,9.542409375,10.42416842,1,0.434319777,3868962071,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,2393.485721,0.142533935,7.015873078,6.687370268,0,-53.35000916,1110221113,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,14334.375,0.119008157,8.402785349,8.329320849,0,-14.25432658,2400191156,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A
9/01/2016," $6,779,903,476.17 ",15063886,3775,0.091442204,10.93586936,10.45339792,1,0.079051913,6243939138,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,2345.850006,0.139643745,7.161079766,6.703993261,0,-56.15134929,1119942119,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,14250,0.118269317,8.455278409,8.353076503,0,-14.48310966,2424315236,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A
10/01/2016," $6,767,931,994.69 ",15068261,4375,0.105946182,9.438754442,10.37813208,1,0.449848641,3723386982,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,2340.000006,0.139242367,7.181722191,6.729057589,0,-55.67141588,1134714441,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,15028.125,0.124684837,8.020221437,8.342809941,0,-14.43523062,2413868276,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A
11/01/2016," $6,768,507,221.84 ",15072511,4250,0.102890137,9.719104593,10.42486539,1,0.390348073,4126433472,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,2322.450006,0.138145744,7.238731858,6.747607649,0,-58.15215252,1145736766,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,14753.125,0.122362192,8.172459042,8.333696303,0,-14.30837197,2404621511,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A
12/01/2016," $6,676,180,690.71 ",15076761,4250,0.102864893,9.721489766,10.45189985,1,0.381384244,4129990564,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,2406.857149,0.143110381,6.987613281,6.759581053,0,-60.73905187,1152891820,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,16575,0.137421037,7.27690623,8.285437913,0,-14.24514461,2356079896,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A
13/01/2016," $6,524,508,908.58 ",15080461,3700,0.089533225,11.16903813,10.49125579,0,-0.030587359,6724076406,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,2371.757149,0.140968889,7.093763774,6.75459196,0,-59.14297556,1149906571,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,13825,0.114585183,8.727131824,8.288318217,0,-14.41792879,2358957262,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A
14/01/2016," $6,484,955,184.48 ",15083786,3325,0.080442645,12.43121722,10.55702606,0,-0.510090487,9792869133,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,2408.528578,0.14309833,6.988201763,6.758338972,0,-54.7762069,1152148096,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,13903.125,0.115196335,8.6808317,8.301262168,0,-14.58536243,2371919045,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A
15/01/2016," $5,527,904,044.37 ",15086836,3050,0.073772135,13.55525354,10.6941799,0,-1.400826355,13271537719,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,2366.742864,0.140561557,7.114320757,6.768433384,0,-56.94067979,1158202292,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,13903.125,0.11515999,8.683571426,8.329403576,0,-16.9500387,2400274867,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A
16/01/2016," $5,848,650,650.97 ",15090386,3550,0.085844453,11.64897627,10.73663016,0,-0.332720384,7794615940,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,2427.750006,0.144127854,6.938284093,6.763828089,0,-48.2725319,1155437419,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,14578.125,0.120711101,8.28424225,8.349552808,0,-16.71874167,2420725988,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A
17/01/2016," $5,742,747,381.05 ",15094161,3775,0.09125915,10.95780532,10.77242058,0,-0.094951517,6288029957,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,2350.028578,0.139460473,7.17049054,6.775903562,0,-37.02865946,1162697209,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,13928.125,0.115292483,8.673592339,8.34954447,0,-17.24964179,2420717499,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A
18/01/2016," $5,802,308,763.02 ",15098486,4325,0.104532165,9.566433447,10.72023973,1,0.327289462,3903274250,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,2460.357149,0.145949446,6.851687527,6.779716938,0,-42.2699604,1164996578,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,15287.5,0.126501089,7.905070277,8.330717251,0,-16.92170969,2401604445,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A
19/01/2016," $5,696,601,398.47 ",15101811,3325,0.080342662,12.4466874,10.77344827,0,-0.726596178,9835730201,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,2388.471435,0.141630177,7.060642175,6.776095357,0,-47.97987709,1162812779,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,14125,0.116844211,8.558404282,8.322416411,0,-17.1638932,2393211964,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A
20/01/2016," $6,332,966,334.64 ",15105611,3800,0.091799371,10.89332084,10.78854064,1,0.027462298,6159048526,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,2305.750006,0.136673814,7.316690545,6.792429787,0,-39.17100119,1172685599,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,14125,0.116806819,8.561144008,8.315834319,0,-14.99141661,2386572135,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A
21/01/2016," $6,175,485,502.70 ",15109036,3425,0.082716134,12.08953985,10.79475372,0,-0.437924404,8879881312,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,2340.000006,0.138651301,7.212337685,6.83470084,0,-37.15594485,1198513166,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,13850,0.114496776,8.733870348,8.357264197,0,-16.1071658,2428585785,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A
22/01/2016," $5,772,083,748.29 ",15113436,4400,0.106231608,9.413394147,10.76833225,1,0.360997496,3688375969,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,2379.278578,0.140924231,7.096011773,6.840561039,0,-37.534798,1202125567,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,14500,0.119830917,8.345091748,8.380809921,0,-17.12763537,2452697606,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A
23/01/2016," $5,848,421,747.11 ",15117911,4475,0.108011831,9.258245045,10.75533739,1,0.405089004,3479290408,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,2318.271435,0.137259153,7.285488651,6.85004369,0,-42.57399365,1207987440,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,13875,0.11462978,8.723736508,8.412398604,0,-17.2602781,2485314065,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A
24/01/2016," $6,095,192,207.09 ",15122186,4275,0.103156859,9.693974846,10.81482727,1,0.32912868,4089089644,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,2324.957149,0.137603102,7.267278014,6.85682358,0,-43.77390978,1212191066,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,14575,0.120373194,8.307497465,8.394027092,0,-16.50306728,2466307323,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A
25/01/2016," $5,931,277,005.69 ",15126236,4050,0.097701715,10.23523491,10.79100793,1,0.165674498,4948615668,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,2406.021435,0.142345375,7.025166763,6.859866127,0,-48.38340577,1214080885,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,14700,0.121365185,8.239595206,8.389078494,0,-16.95394786,2461205445,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A
26/01/2016," $5,920,240,458.74 ",15130236,4000,0.096470814,10.36582945,10.79134177,1,0.126064145,5173910406,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,2420.228577,0.143129752,6.986667596,6.854075147,0,-42.12953536,1210485741,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,15550,0.128337759,7.791939052,8.356660966,0,-16.55695038,2427970287,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A
27/01/2016," $5,971,810,838.13 ",15134111,3875,0.093433567,10.70279169,10.81707574,1,0.030610795,5789008958,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,2458.685721,0.145346165,6.880126467,6.85053171,0,-45.27501657,1208289670,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,15150,0.124993648,8.000406542,8.337119346,0,-15.48983357,2408091580,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A
